NEIGHBORHOOD,ADDRESS,Sale_Price,SALE_DATE
FLUSHING-NORTH,49-44 170TH STREET,898000,7/17/20
FLUSHING-NORTH,"38-08 147 STREET, 4E",710000,7/17/20
FLUSHING-NORTH,32-50 FRANCIS LEWIS BLVD,2070000,7/17/20
FOREST HILLS,111-21 76TH AVE,1400000,7/17/20
FOREST HILLS,1141 76TH AVE,1400000,7/17/20
FRESH MEADOWS,69-30 184TH STREET,790000,7/17/20
FRESH MEADOWS,73-40 179TH STREET,810000,7/17/20
FRESH MEADOWS,75-40 180TH STREET,930000,7/17/20
GLENDALE,"90-60 UNION TURNPIKE, 17D",350000,7/17/20
JACKSON HEIGHTS,"85-11 34TH AVENUE, 3J",375000,7/17/20
JAMAICA,"164-20 HIGHLAND AVE, 8V",120000,7/17/20
JAMAICA HILLS,"84-50 169TH STREET, 304",55000,7/17/20
JAMAICA HILLS,"84-50 169TH STREET, 607",55000,7/17/20
JAMAICA HILLS,"84-50 169TH STREET, 100",55000,7/17/20
JAMAICA HILLS,"84-50 169TH STREET, 305",55000,7/17/20
JAMAICA HILLS,"84-50 169TH STREET, 504",55000,7/17/20
KEW GARDENS,84-34 130TH STREET,770000,7/17/20
KEW GARDENS,"84-51 BEVERLY ROAD, 5H",292030,7/17/20
KEW GARDENS,"116-24 GROSVENOR LANE, 7A",515000,7/17/20
LAURELTON,135-24 217 STREET,600000,7/17/20
LONG ISLAND CITY,"45-07 COURT SQUARE, 5B",860000,7/17/20
LONG ISLAND CITY,"24-16 QUEENS PLAZA SOUTH, 16E",566351,7/17/20
MIDDLE VILLAGE,66-12 71ST STREET,740000,7/17/20
MIDDLE VILLAGE,"62-96 WOODHAVEN BLVD, 5R",483520,7/17/20
OZONE PARK,133-07 96TH STREET,680000,7/17/20
OZONE PARK,15021 HURON STREET,1430000,7/17/20
QUEENS VILLAGE,109-34 221ST STREET,475000,7/17/20
RICHMOND HILL,85-34 104TH STREET,885000,7/17/20
RICHMOND HILL,116-01 107 AVE,844000,7/17/20
RICHMOND HILL,"86-03 102ND STREET, 3K",35000,7/17/20
ROSEDALE,253-14 148TH AVENUE,540000,7/17/20
ROSEDALE,147-36 228TH STREET,800000,7/17/20
SO. JAMAICA-BAISLEY PARK,165-08 LINDEN BOULEVARD,760000,7/17/20
SOUTH JAMAICA,111-30 143RD STREET,430000,7/17/20
SOUTH OZONE PARK,116-39 134TH STREET,10,7/17/20
SPRINGFIELD GARDENS,136-34 WESTGATE STREET,650000,7/17/20
ST. ALBANS,111-06 FARMERS BLVD,595000,7/17/20
ST. ALBANS,114-21 211TH STREET,685000,7/17/20
ST. ALBANS,192-20 LINDEN BOULEVARD,550000,7/17/20
WHITESTONE,152-11 13TH AVENUE,975000,7/17/20
BAYSIDE,209-52 45TH DRIVE,10,7/18/20
ROSEDALE,142-37 248TH STREET,356000,7/18/20
ASTORIA,34-10 28TH AVENUE,1741795,7/20/20
BAYSIDE,47-16 210TH STREET,700000,7/20/20
BAYSIDE,"215-05 43RD AVENUE, 6",430000,7/20/20
BELLEROSE,241-26 85TH AVENUE,1290000,7/20/20
BELLEROSE,88-36 241ST STREET,277345,7/20/20
CAMBRIA HEIGHTS,119-26 221ST STREET,245000,7/20/20
COLLEGE POINT,122-11 13TH AVENUE,930000,7/20/20
COLLEGE POINT,"22-30 COLLEGE POINT BLVD, 2E",456300,7/20/20
DOUGLASTON,240-20 67TH AVENUE,858000,7/20/20
ELMHURST,81-16 PETTIT AVENUE,480000,7/20/20
ELMHURST,"41-50 78TH STREET, 717",250000,7/20/20
FAR ROCKAWAY,211 SEAGIRT AVENUE,607000,7/20/20
FAR ROCKAWAY,2903 HEALY AVE,640000,7/20/20
FLUSHING-NORTH,47-41 195TH ST,770000,7/20/20
FLUSHING-NORTH,150-33 24TH ROAD,1175000,7/20/20
FLUSHING-NORTH,"140-24 31ST DRIVE, 5C",320320,7/20/20
FLUSHING-NORTH,"132-40 SANFORD AVENUE, 4E",430000,7/20/20
FLUSHING-NORTH,"140-24 31ST DRIVE, P-2",320320,7/20/20
FLUSHING-SOUTH,150-39 61ST ROAD,750000,7/20/20
FLUSHING-SOUTH,141-39 71 ROAD,399000,7/20/20
FLUSHING-SOUTH,"69-46 138TH ST, B",250000,7/20/20
FLUSHING-SOUTH,75-29 PARSONS BOULEVARD,725000,7/20/20
FOREST HILLS,280 BURNS STREET,190000,7/20/20
FOREST HILLS,"108-50 62 DRIVE, 6G",218000,7/20/20
FOREST HILLS,"72-34 AUSTIN STREET, C11",420000,7/20/20
GLENDALE,"76-08 69TH PLACE, 3C",530000,7/20/20
HILLCREST,82-81 165TH STREET,678000,7/20/20
HOLLIS,211-06 99TH AVENUE,405000,7/20/20
HOLLISWOOD,"87-56 FRANCIS LEWIS BOULEVARD, A-31",170000,7/20/20
HOWARD BEACH,"84-25 SHORE PARKWAY, 25",315000,7/20/20
LAURELTON,134-35 231ST STREET,550000,7/20/20
LITTLE NECK,250-42 39TH ROAD,858000,7/20/20
LONG ISLAND CITY,"2717 42ND ROAD, 11C",653412,7/20/20
LONG ISLAND CITY,"2717 42ND ROAD, C1",2891700,7/20/20
MIDDLE VILLAGE,"62-96 WOODHAVEN BLVD, 5G",498730,7/20/20
QUEENS VILLAGE,219-17 114 AVENUE,580000,7/20/20
QUEENS VILLAGE,114-59 225TH,560000,7/20/20
ROSEDALE,141-29 243RD STREET,999999,7/20/20
ROSEDALE,240-27 NEWHALL AVENUE,860000,7/20/20
SO. JAMAICA-BAISLEY PARK,116-27 139TH STREET,630000,7/20/20
SOUTH JAMAICA,110-05 160TH STREET,495000,7/20/20
SOUTH JAMAICA,107-21 WATSON PLACE,450000,7/20/20
SOUTH OZONE PARK,111-19 111TH STREET,635000,7/20/20
SPRINGFIELD GARDENS,176-12 129TH AVENUE,440000,7/20/20
ST. ALBANS,114-69 208TH STREET,630000,7/20/20
ST. ALBANS,117-20 201ST PLACE,390000,7/20/20
WHITESTONE,"166-48 17TH ROAD, 3-124",313500,7/20/20
BAYSIDE,40-21 221ST STREET,1100000,7/21/20
BELLE HARBOR,185 BEACH 140 STREET,816000,7/21/20
ELMHURST,70-13 53RD AVENUE,850000,7/21/20
ELMHURST,N/A 53RD AVENUE,850000,7/21/20
FAR ROCKAWAY,15-01 NEW HAVEN AVENUE,875000,7/21/20
FLUSHING-NORTH,46-80 HOLLIS COURT BLVD,720000,7/21/20
FLUSHING-NORTH,57-14 156TH STREET,999800,7/21/20
FLUSHING-NORTH,"35-08 146TH STREET, 2E",702593,7/21/20
FLUSHING-NORTH,"132-40 SANFORD AVENUE, 1E",400000,7/21/20
FOREST HILLS,"110-45 71ST ROAD, 2E",370000,7/21/20
FOREST HILLS,"110-11 QUEENS BLVD, 14N",345000,7/21/20
GLEN OAKS,"269-10 GRAND CENTRAL PKWAY, 3G",425000,7/21/20
GLENDALE,"90-50 UNION TPKE, 3L",346000,7/21/20
HOWARD BEACH,160-20 87 STREET,799000,7/21/20
JACKSON HEIGHTS,"35-16 82ND STREET, 22",461000,7/21/20
JACKSON HEIGHTS,"90-11 NORTHERN BLVD, 607",220000,7/21/20
LAURELTON,130-72 227TH STREET,250000,7/21/20
LONG ISLAND CITY,"2717 42ND ROAD, 15E",1588470,7/21/20
LONG ISLAND CITY,"24-16 QUEENS PLAZA SOUTH, 15C",766935,7/21/20
LONG ISLAND CITY,"24-16 QUEENS PLAZA SOUTH, 18C",775000,7/21/20
LONG ISLAND CITY,"24-16 QUEENS PLAZA SOUTH, 20E",702593,7/21/20
MASPETH,61-76 56TH STREET,1475000,7/21/20
OAKLAND GARDENS,"7443 220 STREET, 113A1",318064,7/21/20
QUEENS VILLAGE,218-35 110TH AVENUE,570000,7/21/20
REGO PARK,"61-15 97TH STREET, 7B",440000,7/21/20
REGO PARK,"66-15 THORNTON PLACE, 4W",340000,7/21/20
REGO PARK,"6741 BURNS STREET, L10",392000,7/21/20
SO. JAMAICA-BAISLEY PARK,117-79 141 STREET,360000,7/21/20
SO. JAMAICA-BAISLEY PARK,12622 145 STREET,685000,7/21/20
SOUTH JAMAICA,109-13 UNION HALL STREET,775000,7/21/20
SOUTH OZONE PARK,115-19 121ST STREET,591000,7/21/20
SPRINGFIELD GARDENS,176-15 133RD ROAD,592000,7/21/20
SPRINGFIELD GARDENS,195-20 122ND AVENUE,635000,7/21/20
ST. ALBANS,110-44 207TH STREET,610000,7/21/20
ST. ALBANS,115-28 199TH STREET,637000,7/21/20
ST. ALBANS,209-06 NASHVILLE BOULEVARD,337250,7/21/20
WOODSIDE,31-36 55TH STREET,775000,7/21/20
WOODSIDE,"39-65 52ND STREET, 5H",365000,7/21/20
WOODSIDE,"52-30 39TH DRIVE, 9U",350000,7/21/20
BAYSIDE,48-49 210 STREET,1600000,7/22/20
BAYSIDE,4327 215TH STREET,1399000,7/22/20
BELLE HARBOR,551 BEACH 128TH STREET,990000,7/22/20
BELLEROSE,250-12 87TH DRIVE,725000,7/22/20
BELLEROSE,N/A 87TH DRIVE,725000,7/22/20
BRIARWOOD,85-15 MAIN ST,580000,7/22/20
CORONA,"5530 98TH PLACE, 6A",235000,7/22/20
ELMHURST,"42-22 KETCHAM STREET, B8B9",650000,7/22/20
FLUSHING-NORTH,151-59 25TH AVENUE,850000,7/22/20
FLUSHING-NORTH,45-74 164TH STREET,820000,7/22/20
FLUSHING-NORTH,"28-02 141ST STREET, 2F",230000,7/22/20
FLUSHING-NORTH,"141-16 28TH AVENUE, 6C",339000,7/22/20
FLUSHING-NORTH,"29-50 137TH STREET, 1B",340000,7/22/20
FLUSHING-NORTH,"31-90 140TH STREET, 6K",425000,7/22/20
FLUSHING-NORTH,"132-40 SANFORD AVENUE, 3H",710000,7/22/20
FLUSHING-NORTH,"132-40 SANFORD AVENUE, 6N",364888,7/22/20
FLUSHING-NORTH,"138-35 ELDER AVENUE, 4J",738000,7/22/20
FLUSHING-NORTH,"136-20 BOOTH MEMORIAL AVENU, 2L",519308,7/22/20
FLUSHING-NORTH,"138-35 ELDER AVENUE, 176",738000,7/22/20
FOREST HILLS,67-41 INGRAM,1240000,7/22/20
FOREST HILLS,7029 NANSEN ST,1189000,7/22/20
FOREST HILLS,102-08 72ND AVENUE,1250000,7/22/20
FOREST HILLS,"103-25 68TH AVENUE, 4P",504000,7/22/20
FOREST HILLS,"70-31 108 STREET, 8C",530000,7/22/20
HOWARD BEACH,89-03 156TH AVENUE,745000,7/22/20
HOWARD BEACH,"84-10 155TH AVENUE, 10",275000,7/22/20
JACKSON HEIGHTS,"35-05 72ND STREET, 3C",400000,7/22/20
JACKSON HEIGHTS,"35-50 85TH STREET, 6K",295000,7/22/20
JACKSON HEIGHTS,"76-15 35TH AVENUE, 5-M",485000,7/22/20
JAMAICA ESTATES,85-49 AVON STREET,10,7/22/20
KEW GARDENS,"83-60 118TH STREET, 12J",185000,7/22/20
LITTLE NECK,4336 249TH STREET,520000,7/22/20
LITTLE NECK,48-24 GLENWOOD STREET,745000,7/22/20
MASPETH,50-51 67TH STREET,525000,7/22/20
OAKLAND GARDENS,"213-05 75TH AVENUE, 3N",240000,7/22/20
OAKLAND GARDENS,"213-06 75TH AVENUE, 3N",236000,7/22/20
OAKLAND GARDENS,"6803A CLOVERDALE LANE, 137",370000,7/22/20
QUEENS VILLAGE,213-15 NASHVILLE BOULEVARD,350000,7/22/20
REGO PARK,87-48 62ND ROAD,750000,7/22/20
REGO PARK,"61-15 97TH STREET, 8J",484306,7/22/20
RICHMOND HILL,103-18 107TH STREET,628000,7/22/20
RICHMOND HILL,104-16 120TH STREET,605000,7/22/20
RICHMOND HILL,102-31 88TH AVENUE,750000,7/22/20
RICHMOND HILL,101-44 111TH STREET,865000,7/22/20
RIDGEWOOD,75-30 60TH LANE,865000,7/22/20
ROCKAWAY PARK,"123-10 OCEAN PROMENADE, 4M",175000,7/22/20
ROSEDALE,224-15 147 AVENUE,930000,7/22/20
SOUTH JAMAICA,144-21 LAKEWOOD AVE,911334,7/22/20
ST. ALBANS,114-24 197TH STREET,498000,7/22/20
ST. ALBANS,118-15 204TH ST,285000,7/22/20
WOODSIDE,39-28 56 ST,575000,7/22/20
WOODSIDE,"41-31 51ST STREET, 5L",432500,7/22/20
ASTORIA,"21-17 31ST AVENUE, 4G",785000,7/23/20
ASTORIA,"21-17 31ST AVENUE, PRK17",785000,7/23/20
BAYSIDE,214-25 45TH DRIVE,760000,7/23/20
BAYSIDE,53-11 203RD STREET,850000,7/23/20
BREEZY POINT,"78 BEDFORD AVENUE, 314",525000,7/23/20
COLLEGE POINT,"3-26 JULIUS ROAD, 15C",600000,7/23/20
CORONA,"99-04 57TH AVENUE, 1G",245000,7/23/20
CORONA,"99-30 59TH AVENUE, 6G",103384,7/23/20
DOUGLASTON,"240-08 69TH AVENUE, 48",900000,7/23/20
ELMHURST,"94-11 59TH AVENUE, F26",420000,7/23/20
FLUSHING-NORTH,32-16 171ST STREET,999000,7/23/20
FLUSHING-NORTH,42-31 191ST STREET,779000,7/23/20
FLUSHING-NORTH,47-50 163RD STREET,980000,7/23/20
FLUSHING-NORTH,"134-37 35TH AVENUE, 13E",824783,7/23/20
FLUSHING-NORTH,"144-56 ROOSEVELT AVENUE, 2B",560038,7/23/20
FLUSHING-NORTH,"43-18 MAIN STREET, 8E",710000,7/23/20
FLUSHING-SOUTH,61-50 148TH PLACE,1,7/23/20
FLUSHING-SOUTH,7632 171 STREET,1470000,7/23/20
FLUSHING-SOUTH,"150-40 71ST AVENUE, 4L",213000,7/23/20
FOREST HILLS,"104-20 68TH DRIVE, A67",600000,7/23/20
GLEN OAKS,70-18 266TH STREET,822000,7/23/20
GLEN OAKS,76-29 HEWLETT STREET,600000,7/23/20
HOLLIS,102-46 187TH STREET,455000,7/23/20
HOLLIS HILLS,21922 STEWART ROAD,445000,7/23/20
JACKSON HEIGHTS,"37-31 73RD STREET, 6U",431500,7/23/20
JACKSON HEIGHTS,"32-40 89TH STREET, C-307",85000,7/23/20
JACKSON HEIGHTS,"8809 35TH AVENUE, 2N",415000,7/23/20
JAMAICA HILLS,162-15 HIGHLAND AVENUE,22250000,7/23/20
LAURELTON,131-17 227TH STREET,550000,7/23/20
LAURELTON,138-07 231 STREET,10,7/23/20
MASPETH,59-33 60TH LANE,625000,7/23/20
OAKLAND GARDENS,78-08 SPRINGFIELD BLVD,828000,7/23/20
RICHMOND HILL,107-16 118TH STREET,10000,7/23/20
RICHMOND HILL,103-49 102 STREET,910000,7/23/20
RIDGEWOOD,1676 JEFFERSON AVENUE,2075000,7/23/20
ROSEDALE,145-40 230TH PLACE,850000,7/23/20
ROSEDALE,243-29 MERRICK BOULEVARD,2000000,7/23/20
ROSEDALE,N/A MERRICK BOULEVARD,2000000,7/23/20
SO. JAMAICA-BAISLEY PARK,116-58 148TH STREET,323779,7/23/20
SO. JAMAICA-BAISLEY PARK,116-30 148TH STREET,352500,7/23/20
SO. JAMAICA-BAISLEY PARK,115-24 168TH STREET,1,7/23/20
SOUTH JAMAICA,109-02 177 STREET,415000,7/23/20
SOUTH JAMAICA,107-33 LIVERPOOL STREET,700000,7/23/20
SPRINGFIELD GARDENS,179-23 134TH AVENUE,495000,7/23/20
SPRINGFIELD GARDENS,144-98 167TH STREET,996000,7/23/20
ST. ALBANS,174-18 110TH AVENUE,510000,7/23/20
ST. ALBANS,19438 113TH ROAD,640000,7/23/20
ST. ALBANS,11840 195TH STREET,549000,7/23/20
WHITESTONE,"168-12 18 AVENUE, 3-164",176500,7/23/20
WOODHAVEN,84-07 90TH STREET,995000,7/23/20
ASTORIA,42-17 21ST AVENUE,995000,7/24/20
ASTORIA,"24-51 38TH STREET, D2",645000,7/24/20
ASTORIA,"21-25 34TH AVENUE, 2C",570000,7/24/20
BROAD CHANNEL,18 EAST 6 ROAD,7500,7/24/20
BROAD CHANNEL,N/A 95TH STREET,7500,7/24/20
CAMBRIA HEIGHTS,235-18 118 AVE,344734,7/24/20
CORONA,49-14 99TH STREET,720000,7/24/20
CORONA,111-15 37TH AVENUE,1630000,7/24/20
DOUGLASTON,"244-07 57TH DRIVE, F-1",325000,7/24/20
ELMHURST,"76-17 46TH AVENUE, 2D",490000,7/24/20
ELMHURST,"94-10 59TH AVENUE, 5H",510000,7/24/20
ELMHURST,"76-17 46TH AVENUE, P5",490000,7/24/20
FLUSHING-NORTH,57-16 163RD STREET,1750000,7/24/20
FLUSHING-NORTH,"138-20 31 ROAD, 1K",408000,7/24/20
FLUSHING-NORTH,"138-20 31ST ROAD, 3F",360000,7/24/20
FLUSHING-NORTH,"133-27 39TH AVENUE, PH F",932749,7/24/20
FLUSHING-NORTH,"35-08 146TH STREET, 4C",621133,7/24/20
FLUSHING-NORTH,"133-17 SANFORD AVENUE, 3M",315000,7/24/20
FLUSHING-NORTH,"136-24 MAPLE AVENUE, 3E",855000,7/24/20
FLUSHING-SOUTH,"150-15 72 ROAD, 2F",255000,7/24/20
FOREST HILLS,"104-20 68 DRIVE, B64",290000,7/24/20
FOREST HILLS,"69-40 YELLOWSTONE BOULEVARD, 603",408000,7/24/20
FRESH MEADOWS,73-55 196TH PLACE,1231000,7/24/20
GLENDALE,75-15 64TH STREET,970000,7/24/20
GLENDALE,"83-77 WOODHAVEN BOULEVARD, 4K",287000,7/24/20
JACKSON HEIGHTS,33-12 69TH STREET,950000,7/24/20
LONG ISLAND CITY,"2717 42ND ROAD, 16H",865513,7/24/20
LONG ISLAND CITY,"24-16 QUEENS PLAZA SOUTH, 2B",997885,7/24/20
MIDDLE VILLAGE,60-47 83RD STREET,700000,7/24/20
MIDDLE VILLAGE,61-06 69TH LANE,299100,7/24/20
QUEENS VILLAGE,104-24 217TH STREET,305000,7/24/20
REGO PARK,"98-25 64TH ROAD, 1E",274000,7/24/20
REGO PARK,"99-52 66TH ROAD, 9Q",360000,7/24/20
RICHMOND HILL,134-13 102ND AVENUE,655000,7/24/20
ROSEDALE,240-15 143RD AVENUE,525000,7/24/20
ROSEDALE,255-27 148TH ROAD,985000,7/24/20
SO. JAMAICA-BAISLEY PARK,140-15 SUTTER AVENUE,60000,7/24/20
SOUTH JAMAICA,107-06 PRINCETON STREET,250000,7/24/20
SOUTH JAMAICA,107-14 GUY R BREWER BLVD,425000,7/24/20
SOUTH JAMAICA,171-10 107TH AVENUE,380000,7/24/20
SOUTH JAMAICA,107-04 PRINCETON STREET,250000,7/24/20
SPRINGFIELD GARDENS,174-02 126TH AVENUE,440000,7/24/20
SPRINGFIELD GARDENS,188-10 PINEVILLE LANE,800000,7/24/20
SPRINGFIELD GARDENS,146-32 FARMERS BLVD,800000,7/24/20
ST. ALBANS,194-38 115 DRIVE,727000,7/24/20
ST. ALBANS,114-42 174TH STREET,999000,7/24/20
WOODHAVEN,94-02 JAMAICA AVENUE,1389000,7/24/20
ARVERNE,6905 CORAL REEF WAY,908800,7/27/20
ASTORIA,22-36 29 STREET,1399000,7/27/20
BAYSIDE,202-23 45TH ROAD,1380000,7/27/20
BAYSIDE,"13-22 BELL BLVD, 198",510000,7/27/20
BAYSIDE,"18-40 211TH STREET, 2D",420000,7/27/20
BEECHHURST,"166-10 POWELLS COVE BLVD., 2C",380000,7/27/20
BEECHHURST,"166-26 POWELLS COVE BOULEVARD, 3A",355000,7/27/20
COLLEGE POINT,20-10A 125 STREET,1310000,7/27/20
FLUSHING-NORTH,143-51 FRANKLIN AVENUE,1500000,7/27/20
FLUSHING-NORTH,"144-30 SANFORD AVENUE, 1N",400000,7/27/20
FLUSHING-NORTH,"133-27 39TH AVENUE, 6Q",1421274,7/27/20
FLUSHING-NORTH,"144-56 ROOSEVELT AVENUE, 3D",350000,7/27/20
FLUSHING-NORTH,"144-56 ROOSEVELT AVENUE, 4B",465000,7/27/20
FLUSHING-NORTH,"41-05 COLLEGE POINT BLVD, 7I",550000,7/27/20
FLUSHING-NORTH,"132-40 SANFORD AVENUE, 2E",412500,7/27/20
FLUSHING-NORTH,"144-56 ROOSEVELT AVENUE, P8",465000,7/27/20
FLUSHING-SOUTH,"138-32 68TH DRIVE, 3C",210000,7/27/20
FLUSHING-SOUTH,"138-15 78TH AVENUE, 53D",100000,7/27/20
GLEN OAKS,"74-29 260TH STREET, 34A41",259900,7/27/20
GLEN OAKS,"269-10 GRAND CENTRAL PARKWAY, 5R",205000,7/27/20
GLENDALE,86-03 UNION TURNPIKE,715000,7/27/20
GLENDALE,69-01 MYRTLE AVENUE,800000,7/27/20
HOWARD BEACH,149-32 83RD STREET,700000,7/27/20
JACKSON HEIGHTS,25-48 86TH STREET,350000,7/27/20
LAURELTON,236-17 130TH AVENUE,660000,7/27/20
LAURELTON,131-63 231ST STREET,470000,7/27/20
LAURELTON,138-21 231 STREET,578000,7/27/20
LONG ISLAND CITY,N/A 12TH STREET,17000,7/27/20
OAKLAND GARDENS,"64-09 SPRINGFIELD BOULEVARD, 64-09",332500,7/27/20
OAKLAND GARDENS,"67-95 223 PLACE, 6795B",330000,7/27/20
REGO PARK,"65-41 BOOTH STREET, 3K",85000,7/27/20
RICHMOND HILL,103-17 104 ST,510000,7/27/20
SOUTH JAMAICA,104-01 REMINGTON STREET,415740,7/27/20
ST. ALBANS,114-17 178 PLACE,620000,7/27/20
WOODHAVEN,8428 90TH STREET,430000,7/27/20
WOODHAVEN,92-16 77TH STREET,575000,7/27/20
WOODHAVEN,78-05 86TH AVENUE,450000,7/27/20
WOODHAVEN,9418 PARK LANE SOUTH,792000,7/27/20
WOODHAVEN,74-18 87TH AVENUE,10,7/27/20
ARVERNE,617 BARBADOES DRIVE,825000,7/28/20
ARVERNE,615 BARBADOES DRIVE,825000,7/28/20
ARVERNE,611 BARBADOES DRIVE,825000,7/28/20
ARVERNE,607 BARBADOES DRIVE,825000,7/28/20
ARVERNE,603 BARBADOES DRIVE,825000,7/28/20
ASTORIA,22-66 46TH STREET,835000,7/28/20
BRIARWOOD,"85-15 MAIN STREET, 7B",140000,7/28/20
DOUGLASTON,"246-35 57TH DRIVE, F12",375000,7/28/20
EAST ELMHURST,29-41 GILLMORE STREET,999999,7/28/20
FLUSHING-NORTH,32-05 155TH STREET,1100000,7/28/20
FLUSHING-NORTH,147-60 JASMINE AVENUE,965000,7/28/20
FLUSHING-NORTH,59-21 163RD STREET,750000,7/28/20
FLUSHING-NORTH,"29-09 137TH STREET, 3F",365000,7/28/20
FLUSHING-NORTH,"42-42 COLDEN STREET, B12",310185,7/28/20
FLUSHING-NORTH,"132-35 SANFORD AVENUE, 1P",643888,7/28/20
FOREST HILLS,"102-10 66TH ROAD, 16B",499000,7/28/20
FOREST HILLS,"102-30 66TH ROAD, 17C",249500,7/28/20
FOREST HILLS,"62-59 108 STREET, 1J",330000,7/28/20
FOREST HILLS,"10 HOLDER PLACE, 4G",1200000,7/28/20
FOREST HILLS,"118-17 UNION TURNPIKE, 8G",350000,7/28/20
GLENDALE,"76-18 69TH PLACE, 4C",499900,7/28/20
JACKSON HEIGHTS,30-29 92ND STREET,700000,7/28/20
JACKSON HEIGHTS,"2130 78 STREET, 1",358000,7/28/20
LITTLE NECK,250-64 42ND AVENUE,650000,7/28/20
LITTLE NECK,"5440 LITTLE NECK PARKWAY, 3V",127000,7/28/20
LONG ISLAND CITY,"45-07 COURT SQUARE, 10B",1755000,7/28/20
LONG ISLAND CITY,"45-07 COURT SQUARE, S23",1755000,7/28/20
MASPETH,60-45 MASPETH AVENUE,1120000,7/28/20
MASPETH,57-14 65TH STREET,930000,7/28/20
MASPETH,"62-48 MT OLIVET CRESCENT, 1E",485000,7/28/20
MASPETH,"62-48 MT OLIVET CRESCENT, 4P",485000,7/28/20
REGO PARK,7122 YELLOWSTONE BLVD,1230000,7/28/20
REGO PARK,"97-37 63 ROAD, 12J",535000,7/28/20
REGO PARK,"6135 98TH STREET, 14M",300000,7/28/20
RICHMOND HILL,112-01 84TH AVENUE,750000,7/28/20
RICHMOND HILL,87-39 129TH STREET,685000,7/28/20
ROSEDALE,224-15 144TH AVENUE,700000,7/28/20
SO. JAMAICA-BAISLEY PARK,115-15 146TH STREET,514000,7/28/20
SO. JAMAICA-BAISLEY PARK,128-10 142ND STREET,300000,7/28/20
SPRINGFIELD GARDENS,177-58 MEADOW DRIVE,717000,7/28/20
ST. ALBANS,114-11 177TH STREET,765000,7/28/20
ST. ALBANS,189-14 119 AVENUE,920000,7/28/20
WOODHAVEN,84-29 88 STREET,1200000,7/28/20
ASTORIA,31-12 48 STREET,765000,7/29/20
ASTORIA,21-36 28TH STREET,50000,7/29/20
BAYSIDE,40-32 218TH STREET,792888,7/29/20
BAYSIDE,"199-54 21ST AVENUE, 1-161",231000,7/29/20
BELLEROSE,84-14 246 STREET,886000,7/29/20
CORONA,"104-15 CORONA AVENUE, 1A",275808,7/29/20
CORONA,"104-15 CORONA AVENUE, 2C",298623,7/29/20
CORONA,"104-15 CORONA AVENUE, 2D",294060,7/29/20
CORONA,"104-15 CORONA AVENUE, 3A",294060,7/29/20
CORONA,"104-15 CORONA AVENUE, P2",298623,7/29/20
FAR ROCKAWAY,14-07 CHANDLER STREET,595000,7/29/20
FLUSHING-NORTH,195-08 45TH AVENUE,1093000,7/29/20
FLUSHING-NORTH,"136-20 BOOTH MEMORIAL AVENU, 2K",483678,7/29/20
FLUSHING-SOUTH,140-31 69TH ROAD,845000,7/29/20
HILLCREST,"150-35 VILLAGE ROAD, 47GA",250000,7/29/20
HOLLIS,91-35 193RD STREET,11000000,7/29/20
JACKSON HEIGHTS,"37-21 80TH STREET, 3R",280000,7/29/20
JACKSON HEIGHTS,"33-27 91ST STREET, 1A",344000,7/29/20
LAURELTON,121-48 235TH STREET,715000,7/29/20
LONG ISLAND CITY,"50-09 2 STREET, 904",880786,7/29/20
LONG ISLAND CITY,"24-16 QUEENS PLAZA SOUTH, 7E",681718,7/29/20
MASPETH,50-24 67TH STREET,1100000,7/29/20
OZONE PARK,95-22 82ND STREET,760000,7/29/20
REGO PARK,"97-07 63RD ROAD, 2N",229000,7/29/20
REGO PARK,"6345 SAUNDERS STREET, 3G",360000,7/29/20
RICHMOND HILL,13007 97TH AVENUE,660000,7/29/20
RIDGEWOOD,21-07 RENE COURT,800000,7/29/20
RIDGEWOOD,15 ST JOHNS ROAD,1160000,7/29/20
RIDGEWOOD,20-16 STANHOPE STREET,1100000,7/29/20
ROSEDALE,145-16 225 STREET,560223,7/29/20
ROSEDALE,253-07 MEMPHIS AVENUE,999999,7/29/20
SPRINGFIELD GARDENS,130-15 160TH STREET,525000,7/29/20
SPRINGFIELD GARDENS,177-27 TROUTVILLE ROAD,395000,7/29/20
ST. ALBANS,185-02 HILLBURN AVENUE,550000,7/29/20
ST. ALBANS,111-40 207TH STREET,588000,7/29/20
ST. ALBANS,115-22 202ND STREET,590000,7/29/20
SUNNYSIDE,"41-15 44TH STREET, 6C",499000,7/29/20
WOODHAVEN,86-10 102ND STREET,1080000,7/29/20
WOODSIDE,39-30 59TH STREET,9500000,7/29/20
WOODSIDE,"54-17 31ST AVENUE, 2G",555000,7/29/20
ASTORIA,35-18 ASTORIA BOULEVARD S,850000,7/30/20
ASTORIA,20-51 33RD STREET,1325000,7/30/20
ASTORIA,"33-47 14TH STREET, 9B",580000,7/30/20
ASTORIA,"21-55 34TH AVENUE, 8A",385000,7/30/20
ASTORIA,"30-80 21ST STREET, 4A",830000,7/30/20
ASTORIA,"30-80 21ST STREET, PS 13",830000,7/30/20
BELLE HARBOR,180 BEACH 140 STREET,999999,7/30/20
BREEZY POINT,"23 THETFORD LANE, 1741",350000,7/30/20
BRIARWOOD,"85-15 MAIN STREET, 2G",270000,7/30/20
CAMBRIA HEIGHTS,230-08 LINDEN BOULEVARD,760000,7/30/20
COLLEGE POINT,20-22 COLLEGE POINT BLVD,992600,7/30/20
